block,answer,word,trial_type,trial_index,subject_id,correctness,resptime,stim_type,duration,year
0,R,CTRA,multi-stim-multi-response,28,momamcgu,1,3585,nonword,14,2021
0,R,MARK,multi-stim-multi-response,29,momamcgu,1,2520,word,14,2021
0,R,BOAR,multi-stim-multi-response,30,momamcgu,0,2721,word,14,2021
0,R,CART,multi-stim-multi-response,31,momamcgu,0,6470,word,14,2021
0,L,LAKE,multi-stim-multi-response,32,momamcgu,0,3398,word,14,2021
NULL,NULL,NULL,text,33,momamcgu,NULL,NULL,NULL,NULL,2021
1,A,SAME,multi-stim-multi-response,34,momamcgu,1,3467,word,14,2021
1,T,TAKE,multi-stim-multi-response,35,momamcgu,1,3046,word,14,2021
1,R,KARM,multi-stim-multi-response,36,momamcgu,0,2853,nonword,14,2021
1,T,ABOT,multi-stim-multi-response,37,momamcgu,1,2176,nonword,14,2021
1,S,KASM,multi-stim-multi-response,38,momamcgu,1,2214,nonword,14,2021
1,K,SKIN,multi-stim-multi-response,39,momamcgu,1,2079,word,14,2021
1,A,EAMS,multi-stim-multi-response,40,momamcgu,0,6767,nonword,14,2021
1,K,NKIS,multi-stim-multi-response,41,momamcgu,1,3200,nonword,14,2021
1,T,TKEA,multi-stim-multi-response,42,momamcgu,1,2825,nonword,14,2021
1,O,SOME,multi-stim-multi-response,43,momamcgu,1,1967,word,14,2021
1,D,ERAD,multi-stim-multi-response,44,momamcgu,1,3504,nonword,14,2021
1,L,LAKE,multi-stim-multi-response,45,momamcgu,0,2269,word,14,2021
1,D,READ,multi-stim-multi-response,46,momamcgu,1,2079,word,14,2021
1,P,NPIS,multi-stim-multi-response,47,momamcgu,1,2327,nonword,14,2021
1,T,BOAT,multi-stim-multi-response,48,momamcgu,1,2101,word,14,2021
1,G,GENO,multi-stim-multi-response,49,momamcgu,1,1936,nonword,14,2021
1,P,SPIN,multi-stim-multi-response,50,momamcgu,1,2706,word,14,2021
1,N,CANT,multi-stim-multi-response,51,momamcgu,1,11233,word,14,2021
1,S,MASK,multi-stim-multi-response,52,momamcgu,0,2309,word,14,2021
1,O,EOMS,multi-stim-multi-response,53,momamcgu,1,2088,nonword,14,2021
1,L,ERAL,multi-stim-multi-response,54,momamcgu,1,2147,nonword,14,2021
1,R,CART,multi-stim-multi-response,55,momamcgu,0,2404,word,14,2021
1,C,CONE,multi-stim-multi-response,56,momamcgu,1,2473,word,14,2021
1,N,CTNA,multi-stim-multi-response,57,momamcgu,1,2372,nonword,14,2021
1,L,EAL,multi-stim-multi-response,58,momamcgu,1,2165,word,14,2021
1,R,ABOR,multi-stim-multi-response,59,momamcgu,0,2048,nonword,14,2021
1,L,LKEA,multi-stim-multi-response,60,momamcgu,0,2000,nonword,14,2021
1,R,BOAR,multi-stim-multi-response,61,momamcgu,1,2709,word,14,2021
1,R,MARK,multi-stim-multi-response,62,momamcgu,0,2587,word,14,2021
1,R,CTRA,multi-stim-multi-response,63,momamcgu,0,1938,nonword,14,2021
1,G,GONE,multi-stim-multi-response,64,momamcgu,0,3629,word,14,2021
1,C,CENO,multi-stim-multi-response,65,momamcgu,1,3114,nonword,14,2021
NULL,NULL,NULL,text,66,momamcgu,NULL,NULL,NULL,NULL,2021
2,G,GONE,multi-stim-multi-response,67,momamcgu,1,2303,word,14,2021
2,P,NPIS,multi-stim-multi-response,68,momamcgu,1,2037,nonword,14,2021
2,K,NKIS,multi-stim-multi-response,69,momamcgu,1,2098,nonword,14,2021
2,R,MARK,multi-stim-multi-response,70,momamcgu,1,2157,word,14,2021
2,D,ERAD,multi-stim-multi-response,71,momamcgu,0,2349,nonword,14,2021
2,R,BOAR,multi-stim-multi-response,72,momamcgu,1,1903,word,14,2021
2,R,ABOR,multi-stim-multi-response,73,momamcgu,0,1918,nonword,14,2021
2,C,CONE,multi-stim-multi-response,74,momamcgu,1,2006,word,14,2021
2,L,EAL,multi-stim-multi-response,75,momamcgu,0,2229,word,14,2021
2,G,GENO,multi-stim-multi-response,76,momamcgu,1,2018,nonword,14,2021
2,T,TKEA,multi-stim-multi-response,77,momamcgu,1,6426,nonword,14,2021
2,L,ERAL,multi-stim-multi-response,78,momamcgu,1,2708,nonword,14,2021
2,R,CART,multi-stim-multi-response,79,momamcgu,0,1866,word,14,2021
2,C,CENO,multi-stim-multi-response,80,momamcgu,1,2165,nonword,14,2021
2,N,CTNA,multi-stim-multi-response,81,momamcgu,1,1881,nonword,14,2021
2,A,EAMS,multi-stim-multi-response,82,momamcgu,1,2297,nonword,14,2021
2,O,EOMS,multi-stim-multi-response,83,momamcgu,1,1916,nonword,14,2021
2,D,READ,multi-stim-multi-response,84,momamcgu,1,1990,word,14,2021
2,A,SAME,multi-stim-multi-response,85,momamcgu,1,2268,word,14,2021
2,N,CANT,multi-stim-multi-response,86,momamcgu,1,1790,word,14,2021
2,K,SKIN,multi-stim-multi-response,87,momamcgu,1,1827,word,14,2021
2,O,SOME,multi-stim-multi-response,88,momamcgu,1,1820,word,14,2021
2,L,LKEA,multi-stim-multi-response,89,momamcgu,1,2044,nonword,14,2021
2,R,KARM,multi-stim-multi-response,90,momamcgu,1,2345,nonword,14,2021
2,S,MASK,multi-stim-multi-response,91,momamcgu,1,3586,word,14,2021
2,L,LAKE,multi-stim-multi-response,92,momamcgu,1,3018,word,14,2021
2,T,BOAT,multi-stim-multi-response,93,momamcgu,1,2362,word,14,2021
2,T,TAKE,multi-stim-multi-response,94,momamcgu,0,3438,word,14,2021
2,R,CTRA,multi-stim-multi-response,95,momamcgu,1,5420,nonword,14,2021
2,T,ABOT,multi-stim-multi-response,96,momamcgu,1,1927,nonword,14,2021
2,P,SPIN,multi-stim-multi-response,97,momamcgu,0,1953,word,14,2021
2,S,KASM,multi-stim-multi-response,98,momamcgu,0,3209,nonword,14,2021
NULL,NULL,NULL,text,99,momamcgu,NULL,NULL,NULL,NULL,2021
3,R,CART,multi-stim-multi-response,100,momamcgu,1,1933,word,14,2021
3,A,EAMS,multi-stim-multi-response,101,momamcgu,1,1883,nonword,14,2021
3,K,NKIS,multi-stim-multi-response,102,momamcgu,1,1888,nonword,14,2021
3,L,LKEA,multi-stim-multi-response,103,momamcgu,1,2094,nonword,14,2021
3,S,MASK,multi-stim-multi-response,104,momamcgu,0,2338,word,14,2021
3,P,SPIN,multi-stim-multi-response,105,momamcgu,0,1913,word,14,2021
3,C,CENO,multi-stim-multi-response,106,momamcgu,1,1913,nonword,14,2021
3,D,ERAD,multi-stim-multi-response,107,momamcgu,0,2335,nonword,14,2021
3,T,TAKE,multi-stim-multi-response,108,momamcgu,0,4030,word,14,2021
3,A,SAME,multi-stim-multi-response,109,momamcgu,1,3924,word,14,2021
3,K,SKIN,multi-stim-multi-response,110,momamcgu,1,2525,word,14,2021
3,R,KARM,multi-stim-multi-response,111,momamcgu,0,3741,nonword,14,2021
3,P,NPIS,multi-stim-multi-response,112,momamcgu,0,2417,nonword,14,2021
3,G,GONE,multi-stim-multi-response,113,momamcgu,1,2076,word,14,2021
3,R,BOAR,multi-stim-multi-response,114,momamcgu,0,2414,word,14,2021
3,N,CTNA,multi-stim-multi-response,115,momamcgu,0,4195,nonword,14,2021
3,D,READ,multi-stim-multi-response,116,momamcgu,0,2387,word,14,2021
3,N,CANT,multi-stim-multi-response,117,momamcgu,1,1990,word,14,2021
3,S,KASM,multi-stim-multi-response,118,momamcgu,1,2161,nonword,14,2021
3,O,SOME,multi-stim-multi-response,119,momamcgu,1,2003,word,14,2021
3,R,ABOR,multi-stim-multi-response,120,momamcgu,0,2260,nonword,14,2021
3,T,ABOT,multi-stim-multi-response,121,momamcgu,0,2331,nonword,14,2021
3,G,GENO,multi-stim-multi-response,122,momamcgu,0,2408,nonword,14,2021
3,C,CONE,multi-stim-multi-response,123,momamcgu,1,2370,word,14,2021
3,T,BOAT,multi-stim-multi-response,124,momamcgu,1,2071,word,14,2021
3,T,TKEA,multi-stim-multi-response,125,momamcgu,0,2719,nonword,14,2021
3,L,ERAL,multi-stim-multi-response,126,momamcgu,1,3079,nonword,14,2021
3,R,CTRA,multi-stim-multi-response,127,momamcgu,0,2395,nonword,14,2021
3,O,EOMS,multi-stim-multi-response,128,momamcgu,0,2611,nonword,14,2021
3,L,EAL,multi-stim-multi-response,129,momamcgu,1,2149,word,14,2021
3,L,LAKE,multi-stim-multi-response,130,momamcgu,1,3527,word,14,2021
3,R,MARK,multi-stim-multi-response,131,momamcgu,0,2186,word,14,2021
NULL,NULL,NULL,text,132,momamcgu,NULL,NULL,NULL,NULL,2021
4,R,ABOR,multi-stim-multi-response,133,momamcgu,1,2078,nonword,14,2021
4,R,CART,multi-stim-multi-response,134,momamcgu,0,1928,word,14,2021
4,T,TKEA,multi-stim-multi-response,135,momamcgu,0,1935,nonword,14,2021
4,T,TAKE,multi-stim-multi-response,136,momamcgu,0,2792,word,14,2021
4,N,CANT,multi-stim-multi-response,137,momamcgu,1,1982,word,14,2021
4,R,MARK,multi-stim-multi-response,138,momamcgu,1,1883,word,14,2021
4,C,CENO,multi-stim-multi-response,139,momamcgu,1,2195,nonword,14,2021
4,G,GENO,multi-stim-multi-response,140,momamcgu,1,1946,nonword,14,2021
4,O,SOME,multi-stim-multi-response,141,momamcgu,1,1886,word,14,2021
4,P,NPIS,multi-stim-multi-response,142,momamcgu,0,1865,nonword,14,2021
4,L,ERAL,multi-stim-multi-response,143,momamcgu,1,1943,nonword,14,2021
4,R,KARM,multi-stim-multi-response,144,momamcgu,0,4552,nonword,14,2021
4,D,READ,multi-stim-multi-response,145,momamcgu,0,3500,word,14,2021
4,O,EOMS,multi-stim-multi-response,146,momamcgu,1,1914,nonword,14,2021
4,R,BOAR,multi-stim-multi-response,147,momamcgu,1,2118,word,14,2021
4,N,CTNA,multi-stim-multi-response,148,momamcgu,1,2106,nonword,14,2021
4,L,EAL,multi-stim-multi-response,149,momamcgu,1,2193,word,14,2021
4,A,SAME,multi-stim-multi-response,150,momamcgu,1,3088,word,14,2021
4,G,GONE,multi-stim-multi-response,151,momamcgu,0,2208,word,14,2021
4,T,ABOT,multi-stim-multi-response,152,momamcgu,1,2146,nonword,14,2021
4,D,ERAD,multi-stim-multi-response,153,momamcgu,1,2165,nonword,14,2021
4,K,NKIS,multi-stim-multi-response,154,momamcgu,1,1863,nonword,14,2021
4,S,KASM,multi-stim-multi-response,155,momamcgu,1,2040,nonword,14,2021
4,A,EAMS,multi-stim-multi-response,156,momamcgu,0,2433,nonword,14,2021
4,R,CTRA,multi-stim-multi-response,157,momamcgu,0,1989,nonword,14,2021
4,P,SPIN,multi-stim-multi-response,158,momamcgu,0,2085,word,14,2021
4,S,MASK,multi-stim-multi-response,159,momamcgu,1,3624,word,14,2021
4,K,SKIN,multi-stim-multi-response,160,momamcgu,1,2015,word,14,2021
4,L,LKEA,multi-stim-multi-response,161,momamcgu,1,3992,nonword,14,2021
4,C,CONE,multi-stim-multi-response,162,momamcgu,1,1983,word,14,2021
4,L,LAKE,multi-stim-multi-response,163,momamcgu,0,1962,word,14,2021
4,T,BOAT,multi-stim-multi-response,164,momamcgu,1,2161,word,14,2021
NULL,NULL,NULL,text,165,momamcgu,NULL,NULL,NULL,NULL,2021
5,P,NPIS,multi-stim-multi-response,166,momamcgu,0,1840,nonword,14,2021
5,N,CTNA,multi-stim-multi-response,167,momamcgu,1,1939,nonword,14,2021
5,A,SAME,multi-stim-multi-response,168,momamcgu,0,2107,word,14,2021
5,K,NKIS,multi-stim-multi-response,169,momamcgu,1,1740,nonword,14,2021
5,D,READ,multi-stim-multi-response,170,momamcgu,1,2301,word,14,2021
5,L,EAL,multi-stim-multi-response,171,momamcgu,0,2184,word,14,2021
5,C,CENO,multi-stim-multi-response,172,momamcgu,0,2168,nonword,14,2021
5,T,BOAT,multi-stim-multi-response,173,momamcgu,1,1934,word,14,2021
5,L,ERAL,multi-stim-multi-response,174,momamcgu,1,2422,nonword,14,2021
5,A,EAMS,multi-stim-multi-response,175,momamcgu,0,2149,nonword,14,2021
5,T,ABOT,multi-stim-multi-response,176,momamcgu,0,2819,nonword,14,2021
5,R,KARM,multi-stim-multi-response,177,momamcgu,0,3018,nonword,14,2021
5,S,KASM,multi-stim-multi-response,178,momamcgu,1,2390,nonword,14,2021
5,T,TAKE,multi-stim-multi-response,179,momamcgu,0,6617,word,14,2021
5,R,BOAR,multi-stim-multi-response,180,momamcgu,0,2561,word,14,2021
5,S,MASK,multi-stim-multi-response,181,momamcgu,1,2891,word,14,2021
5,P,SPIN,multi-stim-multi-response,182,momamcgu,0,2067,word,14,2021
5,R,CART,multi-stim-multi-response,183,momamcgu,0,2340,word,14,2021
5,G,GENO,multi-stim-multi-response,184,momamcgu,0,2883,nonword,14,2021
5,O,EOMS,multi-stim-multi-response,185,momamcgu,0,2828,nonword,14,2021
5,C,CONE,multi-stim-multi-response,186,momamcgu,0,2382,word,14,2021
5,T,TKEA,multi-stim-multi-response,187,momamcgu,0,2507,nonword,14,2021
5,R,ABOR,multi-stim-multi-response,188,momamcgu,0,3261,nonword,14,2021
5,O,SOME,multi-stim-multi-response,189,momamcgu,1,2736,word,14,2021
5,L,LKEA,multi-stim-multi-response,190,momamcgu,1,1878,nonword,14,2021
5,K,SKIN,multi-stim-multi-response,191,momamcgu,1,2110,word,14,2021
5,R,CTRA,multi-stim-multi-response,192,momamcgu,0,1942,nonword,14,2021
5,D,ERAD,multi-stim-multi-response,193,momamcgu,1,2190,nonword,14,2021
5,R,MARK,multi-stim-multi-response,194,momamcgu,0,2259,word,14,2021
5,N,CANT,multi-stim-multi-response,195,momamcgu,1,2720,word,14,2021
5,G,GONE,multi-stim-multi-response,196,momamcgu,0,2147,word,14,2021
5,L,LAKE,multi-stim-multi-response,197,momamcgu,1,3302,word,14,2021
NULL,NULL,NULL,text,198,momamcgu,NULL,NULL,NULL,NULL,2021
NULL,NULL,NULL,text,0,gjude,NULL,NULL,NULL,NULL,2021
0,R,BOAR,multi-stim-multi-response,1,gjude,0,2417,word,25,2021
0,P,SPIN,multi-stim-multi-response,2,gjude,1,2042,word,25,2021
0,L,ERAL,multi-stim-multi-response,3,gjude,1,2115,nonword,25,2021
0,R,KARM,multi-stim-multi-response,4,gjude,1,2021,nonword,25,2021
0,A,SAME,multi-stim-multi-response,5,gjude,1,2109,word,25,2021
0,R,CTRA,multi-stim-multi-response,6,gjude,0,2795,nonword,25,2021
0,L,LAKE,multi-stim-multi-response,7,gjude,1,2015,word,25,2021
0,N,CTNA,multi-stim-multi-response,8,gjude,0,2419,nonword,25,2021
0,A,EAMS,multi-stim-multi-response,9,gjude,1,2301,nonword,25,2021
0,O,EOMS,multi-stim-multi-response,10,gjude,0,2089,nonword,25,2021
0,S,MASK,multi-stim-multi-response,11,gjude,0,2316,word,25,2021
0,C,CENO,multi-stim-multi-response,12,gjude,1,1992,nonword,25,2021
0,L,LKEA,multi-stim-multi-response,13,gjude,1,1983,nonword,25,2021
0,T,ABOT,multi-stim-multi-response,14,gjude,1,2379,nonword,25,2021
0,D,READ,multi-stim-multi-response,15,gjude,0,2147,word,25,2021
0,S,KASM,multi-stim-multi-response,16,gjude,0,2292,nonword,25,2021
0,G,GONE,multi-stim-multi-response,17,gjude,1,1991,word,25,2021
0,R,ABOR,multi-stim-multi-response,18,gjude,0,2152,nonword,25,2021
0,R,MARK,multi-stim-multi-response,19,gjude,1,1991,word,25,2021
0,N,CANT,multi-stim-multi-response,20,gjude,0,2244,word,25,2021
0,T,TAKE,multi-stim-multi-response,21,gjude,1,2139,word,25,2021
0,T,TKEA,multi-stim-multi-response,22,gjude,0,1847,nonword,25,2021
0,T,BOAT,multi-stim-multi-response,23,gjude,1,1913,word,25,2021
0,G,GENO,multi-stim-multi-response,24,gjude,1,1916,nonword,25,2021
0,C,CONE,multi-stim-multi-response,25,gjude,0,1873,word,25,2021
0,O,SOME,multi-stim-multi-response,26,gjude,1,1960,word,25,2021
0,L,EAL,multi-stim-multi-response,27,gjude,1,2461,word,25,2021
0,D,ERAD,multi-stim-multi-response,28,gjude,0,1680,nonword,25,2021
0,K,NKIS,multi-stim-multi-response,29,gjude,0,2309,nonword,25,2021
0,P,NPIS,multi-stim-multi-response,30,gjude,0,2876,nonword,25,2021
0,R,CART,multi-stim-multi-response,31,gjude,1,1891,word,25,2021
0,K,SKIN,multi-stim-multi-response,32,gjude,1,1837,word,25,2021
NULL,NULL,NULL,text,33,gjude,NULL,NULL,NULL,NULL,2021
1,S,KASM,multi-stim-multi-response,34,gjude,1,1943,nonword,25,2021
1,R,BOAR,multi-stim-multi-response,35,gjude,1,1945,word,25,2021
1,R,MARK,multi-stim-multi-response,36,gjude,1,2104,word,25,2021
1,T,ABOT,multi-stim-multi-response,37,gjude,1,2095,nonword,25,2021
1,R,CART,multi-stim-multi-response,38,gjude,1,1966,word,25,2021
1,O,EOMS,multi-stim-multi-response,39,gjude,0,2321,nonword,25,2021
1,L,EAL,multi-stim-multi-response,40,gjude,1,2761,word,25,2021
1,N,CTNA,multi-stim-multi-response,41,gjude,0,1994,nonword,25,2021
1,C,CONE,multi-stim-multi-response,42,gjude,1,2022,word,25,2021
1,D,READ,multi-stim-multi-response,43,gjude,0,1750,word,25,2021
1,T,TAKE,multi-stim-multi-response,44,gjude,1,2062,word,25,2021
1,A,SAME,multi-stim-multi-response,45,gjude,1,2966,word,25,2021
1,O,SOME,multi-stim-multi-response,46,gjude,1,2920,word,25,2021
1,L,LKEA,multi-stim-multi-response,47,gjude,1,1907,nonword,25,2021
1,R,ABOR,multi-stim-multi-response,48,gjude,0,2627,nonword,25,2021
1,D,ERAD,multi-stim-multi-response,49,gjude,0,2057,nonword,25,2021
1,G,GENO,multi-stim-multi-response,50,gjude,1,2239,nonword,25,2021
1,T,BOAT,multi-stim-multi-response,51,gjude,1,2373,word,25,2021
1,C,CENO,multi-stim-multi-response,52,gjude,1,1930,nonword,25,2021
1,R,CTRA,multi-stim-multi-response,53,gjude,1,2314,nonword,25,2021
1,A,EAMS,multi-stim-multi-response,54,gjude,1,2427,nonword,25,2021
1,L,ERAL,multi-stim-multi-response,55,gjude,1,1940,nonword,25,2021
1,P,NPIS,multi-stim-multi-response,56,gjude,1,2057,nonword,25,2021
1,L,LAKE,multi-stim-multi-response,57,gjude,1,1917,word,25,2021
1,N,CANT,multi-stim-multi-response,58,gjude,0,2227,word,25,2021
1,R,KARM,multi-stim-multi-response,59,gjude,1,2117,nonword,25,2021
1,K,NKIS,multi-stim-multi-response,60,gjude,0,2334,nonword,25,2021
1,K,SKIN,multi-stim-multi-response,61,gjude,0,2315,word,25,2021
1,T,TKEA,multi-stim-multi-response,62,gjude,0,2030,nonword,25,2021
1,P,SPIN,multi-stim-multi-response,63,gjude,1,1985,word,25,2021
1,G,GONE,multi-stim-multi-response,64,gjude,0,1994,word,25,2021
1,S,MASK,multi-stim-multi-response,65,gjude,0,2000,word,25,2021
NULL,NULL,NULL,text,66,gjude,NULL,NULL,NULL,NULL,2021
2,R,KARM,multi-stim-multi-response,67,gjude,1,2670,nonword,25,2021
2,T,BOAT,multi-stim-multi-response,68,gjude,0,2274,word,25,2021
2,R,CART,multi-stim-multi-response,69,gjude,1,2029,word,25,2021
2,P,SPIN,multi-stim-multi-response,70,gjude,1,2569,word,25,2021
2,A,EAMS,multi-stim-multi-response,71,gjude,1,1768,nonword,25,2021
2,N,CTNA,multi-stim-multi-response,72,gjude,0,2089,nonword,25,2021
2,R,CTRA,multi-stim-multi-response,73,gjude,1,2400,nonword,25,2021
2,L,EAL,multi-stim-multi-response,74,gjude,1,1654,word,25,2021
2,D,READ,multi-stim-multi-response,75,gjude,0,1636,word,25,2021
2,S,KASM,multi-stim-multi-response,76,gjude,0,2209,nonword,25,2021
2,G,GONE,multi-stim-multi-response,77,gjude,0,2161,word,25,2021
2,L,ERAL,multi-stim-multi-response,78,gjude,1,2531,nonword,25,2021
2,T,TKEA,multi-stim-multi-response,79,gjude,0,2057,nonword,25,2021
2,R,ABOR,multi-stim-multi-response,80,gjude,0,2180,nonword,25,2021
2,C,CONE,multi-stim-multi-response,81,gjude,1,2319,word,25,2021
2,O,EOMS,multi-stim-multi-response,82,gjude,0,2788,nonword,25,2021
2,C,CENO,multi-stim-multi-response,83,gjude,1,1933,nonword,25,2021
2,R,BOAR,multi-stim-multi-response,84,gjude,1,2741,word,25,2021
2,O,SOME,multi-stim-multi-response,85,gjude,0,2413,word,25,2021
2,G,GENO,multi-stim-multi-response,86,gjude,1,1910,nonword,25,2021
2,T,TAKE,multi-stim-multi-response,87,gjude,1,1974,word,25,2021
2,R,MARK,multi-stim-multi-response,88,gjude,1,2029,word,25,2021
2,K,SKIN,multi-stim-multi-response,89,gjude,1,1954,word,25,2021
2,A,SAME,multi-stim-multi-response,90,gjude,1,2092,word,25,2021
2,S,MASK,multi-stim-multi-response,91,gjude,1,2186,word,25,2021
2,P,NPIS,multi-stim-multi-response,92,gjude,1,2054,nonword,25,2021
2,L,LAKE,multi-stim-multi-response,93,gjude,1,1874,word,25,2021
2,D,ERAD,multi-stim-multi-response,94,gjude,0,1960,nonword,25,2021
2,L,LKEA,multi-stim-multi-response,95,gjude,1,2678,nonword,25,2021
2,T,ABOT,multi-stim-multi-response,96,gjude,0,2227,nonword,25,2021
2,N,CANT,multi-stim-multi-response,97,gjude,0,2054,word,25,2021
2,K,NKIS,multi-stim-multi-response,98,gjude,0,1964,nonword,25,2021
NULL,NULL,NULL,text,99,gjude,NULL,NULL,NULL,NULL,2021
3,L,LKEA,multi-stim-multi-response,100,gjude,1,2541,nonword,25,2021
3,S,KASM,multi-stim-multi-response,101,gjude,0,2102,nonword,25,2021
3,G,GONE,multi-stim-multi-response,102,gjude,0,2214,word,25,2021
3,T,TAKE,multi-stim-multi-response,103,gjude,1,2482,word,25,2021
3,R,CART,multi-stim-multi-response,104,gjude,1,2396,word,25,2021
3,R,ABOR,multi-stim-multi-response,105,gjude,1,2079,nonword,25,2021
3,L,EAL,multi-stim-multi-response,106,gjude,1,1877,word,25,2021
3,K,NKIS,multi-stim-multi-response,107,gjude,0,2016,nonword,25,2021
3,D,ERAD,multi-stim-multi-response,108,gjude,0,1664,nonword,25,2021
3,K,SKIN,multi-stim-multi-response,109,gjude,1,2137,word,25,2021
3,N,CANT,multi-stim-multi-response,110,gjude,1,3500,word,25,2021
3,P,NPIS,multi-stim-multi-response,111,gjude,0,2348,nonword,25,2021
3,R,MARK,multi-stim-multi-response,112,gjude,1,2232,word,25,2021
3,G,GENO,multi-stim-multi-response,113,gjude,0,2356,nonword,25,2021
3,O,EOMS,multi-stim-multi-response,114,gjude,1,1910,nonword,25,2021
3,P,SPIN,multi-stim-multi-response,115,gjude,1,2214,word,25,2021
3,R,CTRA,multi-stim-multi-response,116,gjude,0,1960,nonword,25,2021
3,S,MASK,multi-stim-multi-response,117,gjude,1,2022,word,25,2021
3,N,CTNA,multi-stim-multi-response,118,gjude,1,2027,nonword,25,2021
3,R,BOAR,multi-stim-multi-response,119,gjude,1,1945,word,25,2021
3,R,KARM,multi-stim-multi-response,120,gjude,1,2083,nonword,25,2021
3,T,BOAT,multi-stim-multi-response,121,gjude,1,2090,word,25,2021
3,A,SAME,multi-stim-multi-response,122,gjude,1,2654,word,25,2021
3,C,CONE,multi-stim-multi-response,123,gjude,1,2195,word,25,2021
3,L,ERAL,multi-stim-multi-response,124,gjude,1,1835,nonword,25,2021
3,L,LAKE,multi-stim-multi-response,125,gjude,0,2095,word,25,2021
3,O,SOME,multi-stim-multi-response,126,gjude,0,2546,word,25,2021
3,A,EAMS,multi-stim-multi-response,127,gjude,1,2148,nonword,25,2021
3,T,TKEA,multi-stim-multi-response,128,gjude,0,3156,nonword,25,2021
3,D,READ,multi-stim-multi-response,129,gjude,1,2010,word,25,2021
3,C,CENO,multi-stim-multi-response,130,gjude,1,1995,nonword,25,2021
3,T,ABOT,multi-stim-multi-response,131,gjude,0,1995,nonword,25,2021
NULL,NULL,NULL,text,132,gjude,NULL,NULL,NULL,NULL,2021
4,C,CONE,multi-stim-multi-response,133,gjude,0,1978,word,25,2021
4,G,GONE,multi-stim-multi-response,134,gjude,0,1897,word,25,2021
4,P,SPIN,multi-stim-multi-response,135,gjude,1,1924,word,25,2021
4,N,CTNA,multi-stim-multi-response,136,gjude,0,3375,nonword,25,2021
4,R,KARM,multi-stim-multi-response,137,gjude,1,2156,nonword,25,2021
4,L,ERAL,multi-stim-multi-response,138,gjude,1,2064,nonword,25,2021
4,A,SAME,multi-stim-multi-response,139,gjude,1,2101,word,25,2021
4,T,BOAT,multi-stim-multi-response,140,gjude,0,2175,word,25,2021
4,L,EAL,multi-stim-multi-response,141,gjude,1,1687,word,25,2021
4,D,READ,multi-stim-multi-response,142,gjude,0,1566,word,25,2021
4,T,ABOT,multi-stim-multi-response,143,gjude,0,2047,nonword,25,2021
4,R,BOAR,multi-stim-multi-response,144,gjude,0,2480,word,25,2021
4,L,LAKE,multi-stim-multi-response,145,gjude,1,1864,word,25,2021
4,S,MASK,multi-stim-multi-response,146,gjude,1,2294,word,25,2021
4,S,KASM,multi-stim-multi-response,147,gjude,1,2417,nonword,25,2021
4,P,NPIS,multi-stim-multi-response,148,gjude,1,2570,nonword,25,2021
4,R,CTRA,multi-stim-multi-response,149,gjude,1,2177,nonword,25,2021
4,N,CANT,multi-stim-multi-response,150,gjude,0,2142,word,25,2021
4,D,ERAD,multi-stim-multi-response,151,gjude,0,1878,nonword,25,2021
4,A,EAMS,multi-stim-multi-response,152,gjude,1,2223,nonword,25,2021
4,T,TKEA,multi-stim-multi-response,153,gjude,0,1764,nonword,25,2021
4,R,CART,multi-stim-multi-response,154,gjude,1,2005,word,25,2021
4,G,GENO,multi-stim-multi-response,155,gjude,0,2081,nonword,25,2021
4,R,ABOR,multi-stim-multi-response,156,gjude,1,2007,nonword,25,2021
4,K,NKIS,multi-stim-multi-response,157,gjude,0,2220,nonword,25,2021
4,K,SKIN,multi-stim-multi-response,158,gjude,1,2794,word,25,2021
4,R,MARK,multi-stim-multi-response,159,gjude,1,1973,word,25,2021
4,L,LKEA,multi-stim-multi-response,160,gjude,1,2083,nonword,25,2021
4,O,EOMS,multi-stim-multi-response,161,gjude,0,1981,nonword,25,2021
4,O,SOME,multi-stim-multi-response,162,gjude,1,1994,word,25,2021
4,C,CENO,multi-stim-multi-response,163,gjude,1,1881,nonword,25,2021
4,T,TAKE,multi-stim-multi-response,164,gjude,1,1890,word,25,2021
NULL,NULL,NULL,text,165,gjude,NULL,NULL,NULL,NULL,2021
5,P,NPIS,multi-stim-multi-response,166,gjude,0,1885,nonword,25,2021
5,D,ERAD,multi-stim-multi-response,167,gjude,0,1890,nonword,25,2021
5,L,EAL,multi-stim-multi-response,168,gjude,1,1598,word,25,2021
5,O,EOMS,multi-stim-multi-response,169,gjude,1,2070,nonword,25,2021
5,K,NKIS,multi-stim-multi-response,170,gjude,0,2018,nonword,25,2021
5,A,EAMS,multi-stim-multi-response,171,gjude,1,1838,nonword,25,2021
5,N,CANT,multi-stim-multi-response,172,gjude,0,1974,word,25,2021
5,T,ABOT,multi-stim-multi-response,173,gjude,1,2086,nonword,25,2021
5,R,CART,multi-stim-multi-response,174,gjude,1,1912,word,25,2021
5,G,GONE,multi-stim-multi-response,175,gjude,1,1991,word,25,2021
5,D,READ,multi-stim-multi-response,176,gjude,0,1953,word,25,2021
5,R,MARK,multi-stim-multi-response,177,gjude,1,1911,word,25,2021
5,O,SOME,multi-stim-multi-response,178,gjude,1,1687,word,25,2021
5,T,BOAT,multi-stim-multi-response,179,gjude,1,2226,word,25,2021
5,K,SKIN,multi-stim-multi-response,180,gjude,1,1878,word,25,2021
5,R,BOAR,multi-stim-multi-response,181,gjude,0,2120,word,25,2021
